i,simple/bagged,bias,variance,gen_error
2468,simple,0.0,0.0,0.0
2469,simple,0.4444,1.3333333333333335,1.7777777777777781
2470,simple,4.0,0.0,4.0
2471,simple,0.4444,1.3333333333333335,1.7777777777777781
2472,simple,1.7778,1.3333333333333335,3.111111111111111
2473,simple,0.4444,1.3333333333333335,1.7777777777777781
2474,simple,0.4444,1.3333333333333335,1.7777777777777781
2475,simple,0.4444,1.3333333333333335,1.7777777777777781
2476,simple,0.0,0.0,0.0
2477,simple,1.7778,1.3333333333333335,3.111111111111111
2478,simple,4.0,0.0,4.0
2479,simple,0.0,0.0,0.0
2480,simple,0.0,0.0,0.0
2481,simple,0.0,0.0,0.0
2482,simple,0.4444,1.3333333333333335,1.7777777777777781
2483,simple,0.4444,1.3333333333333335,1.7777777777777781
2484,simple,0.0,0.0,0.0
2485,simple,1.7778,1.3333333333333335,3.111111111111111
2486,simple,1.7778,1.3333333333333335,3.111111111111111
2487,simple,1.7778,1.3333333333333335,3.111111111111111
2488,simple,0.0,0.0,0.0
2489,simple,0.0,0.0,0.0
2490,simple,4.0,0.0,4.0
2491,simple,0.4444,1.3333333333333335,1.7777777777777781
2492,simple,0.4444,1.3333333333333335,1.7777777777777781
2493,simple,0.0,0.0,0.0
2494,simple,0.0,0.0,0.0
2495,simple,0.4444,1.3333333333333335,1.7777777777777781
2496,simple,0.0,0.0,0.0
2497,simple,0.0,0.0,0.0
2498,simple,0.0,0.0,0.0
2499,simple,0.0,0.0,0.0
2500,simple,0.0,0.0,0.0
2501,simple,0.4444,1.3333333333333335,1.7777777777777781
2502,simple,0.4444,1.3333333333333335,1.7777777777777781
2503,simple,0.4444,1.3333333333333335,1.7777777777777781
2504,simple,0.0,0.0,0.0
2505,simple,0.4444,1.3333333333333335,1.7777777777777781
2506,simple,0.0,0.0,0.0
2507,simple,0.0,0.0,0.0
2508,simple,0.4444,1.3333333333333335,1.7777777777777781
2509,simple,0.0,0.0,0.0
2510,simple,0.0,0.0,0.0
2511,simple,0.4444,1.3333333333333335,1.7777777777777781
2512,simple,0.0,0.0,0.0
2513,simple,0.0,0.0,0.0
2514,simple,0.0,0.0,0.0
2515,simple,0.0,0.0,0.0
2516,simple,0.4444,1.3333333333333335,1.7777777777777781
2517,simple,0.0,0.0,0.0
2518,simple,0.0,0.0,0.0
2519,simple,0.4444,1.3333333333333335,1.7777777777777781
2520,simple,0.0,0.0,0.0
2521,simple,0.0,0.0,0.0
2522,simple,0.4444,1.3333333333333335,1.7777777777777781
2523,simple,1.7778,1.3333333333333335,3.111111111111111
2524,simple,0.0,0.0,0.0
2525,simple,1.7778,1.3333333333333335,3.111111111111111
2526,simple,1.7778,1.3333333333333335,3.111111111111111
2527,simple,0.4444,1.3333333333333335,1.7777777777777781
2528,simple,1.7778,1.3333333333333335,3.111111111111111
2529,simple,0.4444,1.3333333333333335,1.7777777777777781
2530,simple,0.0,0.0,0.0
2531,simple,0.4444,1.3333333333333335,1.7777777777777781
2532,simple,0.0,0.0,0.0
2533,simple,0.0,0.0,0.0
2534,simple,4.0,0.0,4.0
2535,simple,0.0,0.0,0.0
2536,simple,0.4444,1.3333333333333335,1.7777777777777781
2537,simple,0.4444,1.3333333333333335,1.7777777777777781
2538,simple,0.4444,1.3333333333333335,1.7777777777777781
2539,simple,0.0,0.0,0.0
2540,simple,0.0,0.0,0.0
2541,simple,1.7778,1.3333333333333335,3.111111111111111
2542,simple,0.4444,1.3333333333333335,1.7777777777777781
2543,simple,0.4444,1.3333333333333335,1.7777777777777781
2544,simple,0.0,0.0,0.0
2545,simple,0.4444,1.3333333333333335,1.7777777777777781
2546,simple,0.0,0.0,0.0
2547,simple,0.0,0.0,0.0
2548,simple,1.7778,1.3333333333333335,3.111111111111111
2549,simple,0.0,0.0,0.0
2550,simple,0.0,0.0,0.0
2551,simple,0.0,0.0,0.0
2552,simple,0.0,0.0,0.0
2553,simple,0.0,0.0,0.0
2554,simple,0.0,0.0,0.0
2555,simple,1.7778,1.3333333333333335,3.111111111111111
2556,simple,0.4444,1.3333333333333335,1.7777777777777781
2557,simple,0.4444,1.3333333333333335,1.7777777777777781
2558,simple,0.0,0.0,0.0
2559,simple,0.4444,1.3333333333333335,1.7777777777777781
2560,simple,0.4444,1.3333333333333335,1.7777777777777781
2561,simple,0.0,0.0,0.0
2562,simple,0.4444,1.3333333333333335,1.7777777777777781
2563,simple,0.4444,1.3333333333333335,1.7777777777777781
2564,simple,0.0,0.0,0.0
2565,simple,1.7778,1.3333333333333335,3.111111111111111
2566,simple,4.0,0.0,4.0
2567,simple,0.0,0.0,0.0
2568,simple,0.4444,1.3333333333333335,1.7777777777777781
2569,simple,0.4444,1.3333333333333335,1.7777777777777781
2570,simple,0.0,0.0,0.0
2571,simple,0.4444,1.3333333333333335,1.7777777777777781
2572,simple,0.4444,1.3333333333333335,1.7777777777777781
2573,simple,4.0,0.0,4.0
2574,simple,0.0,0.0,0.0
2575,simple,0.0,0.0,0.0
2576,simple,0.0,0.0,0.0
2577,simple,0.4444,1.3333333333333335,1.7777777777777781
2578,simple,0.4444,1.3333333333333335,1.7777777777777781
2579,simple,0.4444,1.3333333333333335,1.7777777777777781
2580,simple,0.0,0.0,0.0
2581,simple,0.0,0.0,0.0
2582,simple,0.0,0.0,0.0
2583,simple,0.4444,1.3333333333333335,1.7777777777777781
2584,simple,0.0,0.0,0.0
2585,simple,0.4444,1.3333333333333335,1.7777777777777781
2586,simple,0.0,0.0,0.0
2587,simple,1.7778,1.3333333333333335,3.111111111111111
2588,simple,0.0,0.0,0.0
2589,simple,1.7778,1.3333333333333335,3.111111111111111
2590,simple,0.0,0.0,0.0
2591,simple,0.4444,1.3333333333333335,1.7777777777777781
2592,simple,0.0,0.0,0.0
2593,simple,0.4444,1.3333333333333335,1.7777777777777781
2594,simple,0.4444,1.3333333333333335,1.7777777777777781
2595,simple,0.4444,1.3333333333333335,1.7777777777777781
2596,simple,0.4444,1.3333333333333335,1.7777777777777781
2597,simple,0.4444,1.3333333333333335,1.7777777777777781
2598,simple,0.0,0.0,0.0
2599,simple,0.0,0.0,0.0
2600,simple,1.7778,1.3333333333333335,3.111111111111111
2601,simple,0.4444,1.3333333333333335,1.7777777777777781
2602,simple,1.7778,1.3333333333333335,3.111111111111111
2603,simple,0.0,0.0,0.0
2604,simple,0.0,0.0,0.0
2605,simple,4.0,0.0,4.0
2606,simple,0.4444,1.3333333333333335,1.7777777777777781
2607,simple,0.4444,1.3333333333333335,1.7777777777777781
2608,simple,0.0,0.0,0.0
2609,simple,0.4444,1.3333333333333335,1.7777777777777781
2610,simple,0.0,0.0,0.0
2611,simple,0.4444,1.3333333333333335,1.7777777777777781
2612,simple,0.4444,1.3333333333333335,1.7777777777777781
2613,simple,0.4444,1.3333333333333335,1.7777777777777781
2614,simple,1.7778,1.3333333333333335,3.111111111111111
2615,simple,1.7778,1.3333333333333335,3.111111111111111
2616,simple,4.0,0.0,4.0
2617,simple,0.4444,1.3333333333333335,1.7777777777777781
2618,simple,0.4444,1.3333333333333335,1.7777777777777781
2619,simple,0.0,0.0,0.0
2620,simple,0.0,0.0,0.0
2621,simple,0.4444,1.3333333333333335,1.7777777777777781
2622,simple,0.0,0.0,0.0
2623,simple,0.0,0.0,0.0
2624,simple,0.4444,1.3333333333333335,1.7777777777777781
2625,simple,0.0,0.0,0.0
2626,simple,0.0,0.0,0.0
2627,simple,0.0,0.0,0.0
2628,simple,0.0,0.0,0.0
2629,simple,0.0,0.0,0.0
2630,simple,0.0,0.0,0.0
2631,simple,1.7778,1.3333333333333335,3.111111111111111
2632,simple,0.0,0.0,0.0
2633,simple,0.4444,1.3333333333333335,1.7777777777777781
2634,simple,0.0,0.0,0.0
2635,simple,1.7778,1.3333333333333335,3.111111111111111
2636,simple,0.4444,1.3333333333333335,1.7777777777777781
2637,simple,0.4444,1.3333333333333335,1.7777777777777781
2638,simple,1.7778,1.3333333333333335,3.111111111111111
2639,simple,0.4444,1.3333333333333335,1.7777777777777781
2640,simple,1.7778,1.3333333333333335,3.111111111111111
2641,simple,0.0,0.0,0.0
2642,simple,0.4444,1.3333333333333335,1.7777777777777781
2643,simple,0.4444,1.3333333333333335,1.7777777777777781
2644,simple,0.0,0.0,0.0
2645,simple,0.4444,1.3333333333333335,1.7777777777777781
2646,simple,1.7778,1.3333333333333335,3.111111111111111
2647,simple,0.0,0.0,0.0
2648,simple,0.0,0.0,0.0
2649,simple,0.4444,1.3333333333333335,1.7777777777777781
2650,simple,0.4444,1.3333333333333335,1.7777777777777781
2651,simple,4.0,0.0,4.0
2652,simple,1.7778,1.3333333333333335,3.111111111111111
2653,simple,0.0,0.0,0.0
2654,simple,0.4444,1.3333333333333335,1.7777777777777781
2655,simple,0.4444,1.3333333333333335,1.7777777777777781
2656,simple,0.0,0.0,0.0
2657,simple,0.4444,1.3333333333333335,1.7777777777777781
2658,simple,0.4444,1.3333333333333335,1.7777777777777781
2659,simple,0.0,0.0,0.0
2660,simple,1.7778,1.3333333333333335,3.111111111111111
2661,simple,0.0,0.0,0.0
2662,simple,0.0,0.0,0.0
2663,simple,0.0,0.0,0.0
2664,simple,0.0,0.0,0.0
2665,simple,4.0,0.0,4.0
2666,simple,0.0,0.0,0.0
2667,simple,0.0,0.0,0.0
2668,simple,1.7778,1.3333333333333335,3.111111111111111
2669,simple,0.0,0.0,0.0
2670,simple,0.4444,1.3333333333333335,1.7777777777777781
2671,simple,0.4444,1.3333333333333335,1.7777777777777781
2672,simple,0.0,0.0,0.0
2673,simple,4.0,0.0,4.0
2674,simple,0.4444,1.3333333333333335,1.7777777777777781
2675,simple,0.0,0.0,0.0
2676,simple,1.7778,1.3333333333333335,3.111111111111111
2677,simple,0.0,0.0,0.0
2678,simple,0.0,0.0,0.0
2679,simple,0.0,0.0,0.0
2680,simple,0.4444,1.3333333333333335,1.7777777777777781
2681,simple,0.0,0.0,0.0
2682,simple,0.0,0.0,0.0
2683,simple,0.0,0.0,0.0
2684,simple,4.0,0.0,4.0
2685,simple,0.0,0.0,0.0
2686,simple,0.0,0.0,0.0
2687,simple,0.0,0.0,0.0
2688,simple,0.0,0.0,0.0
2689,simple,0.0,0.0,0.0
2690,simple,0.0,0.0,0.0
2691,simple,0.0,0.0,0.0
2692,simple,0.0,0.0,0.0
2693,simple,0.4444,1.3333333333333335,1.7777777777777781
2694,simple,0.4444,1.3333333333333335,1.7777777777777781
2695,simple,0.4444,1.3333333333333335,1.7777777777777781
2696,simple,0.0,0.0,0.0
2697,simple,0.0,0.0,0.0
2698,simple,0.4444,1.3333333333333335,1.7777777777777781
2699,simple,0.4444,1.3333333333333335,1.7777777777777781
2700,simple,1.7778,1.3333333333333335,3.111111111111111
2701,simple,0.4444,1.3333333333333335,1.7777777777777781
2702,simple,0.4444,1.3333333333333335,1.7777777777777781
2703,simple,0.4444,1.3333333333333335,1.7777777777777781
2704,simple,0.0,0.0,0.0
2705,simple,0.4444,1.3333333333333335,1.7777777777777781
2706,simple,0.0,0.0,0.0
2707,simple,0.0,0.0,0.0
2708,simple,0.0,0.0,0.0
2709,simple,0.0,0.0,0.0
2710,simple,0.0,0.0,0.0
2711,simple,0.0,0.0,0.0
2712,simple,0.0,0.0,0.0
2713,simple,0.4444,1.3333333333333335,1.7777777777777781
2714,simple,0.4444,1.3333333333333335,1.7777777777777781
2715,simple,0.4444,1.3333333333333335,1.7777777777777781
2716,simple,0.0,0.0,0.0
2717,simple,0.0,0.0,0.0
2718,simple,0.4444,1.3333333333333335,1.7777777777777781
2719,simple,1.7778,1.3333333333333335,3.111111111111111
2720,simple,0.4444,1.3333333333333335,1.7777777777777781
2721,simple,4.0,0.0,4.0
2722,simple,0.4444,1.3333333333333335,1.7777777777777781
2723,simple,0.0,0.0,0.0
2724,simple,0.4444,1.3333333333333335,1.7777777777777781
2725,simple,0.0,0.0,0.0
2726,simple,0.4444,1.3333333333333335,1.7777777777777781
2727,simple,0.0,0.0,0.0
2728,simple,1.7778,1.3333333333333335,3.111111111111111
2729,simple,0.4444,1.3333333333333335,1.7777777777777781
2730,simple,0.4444,1.3333333333333335,1.7777777777777781
2731,simple,0.4444,1.3333333333333335,1.7777777777777781
2732,simple,1.7778,1.3333333333333335,3.111111111111111
2733,simple,0.0,0.0,0.0
2734,simple,0.4444,1.3333333333333335,1.7777777777777781
2735,simple,0.0,0.0,0.0
2736,simple,0.0,0.0,0.0
2737,simple,1.7778,1.3333333333333335,3.111111111111111
2738,simple,1.7778,1.3333333333333335,3.111111111111111
2739,simple,0.4444,1.3333333333333335,1.7777777777777781
2740,simple,0.0,0.0,0.0
2741,simple,0.4444,1.3333333333333335,1.7777777777777781
2742,simple,0.0,0.0,0.0
2743,simple,1.7778,1.3333333333333335,3.111111111111111
2744,simple,1.7778,1.3333333333333335,3.111111111111111
2745,simple,0.4444,1.3333333333333335,1.7777777777777781
2746,simple,0.0,0.0,0.0
2747,simple,0.0,0.0,0.0
2748,simple,0.0,0.0,0.0
2749,simple,0.0,0.0,0.0
2750,simple,0.4444,1.3333333333333335,1.7777777777777781
2751,simple,1.7778,1.3333333333333335,3.111111111111111
2752,simple,0.0,0.0,0.0
2753,simple,0.0,0.0,0.0
2754,simple,0.0,0.0,0.0
2755,simple,1.7778,1.3333333333333335,3.111111111111111
2756,simple,0.4444,1.3333333333333335,1.7777777777777781
2757,simple,1.7778,1.3333333333333335,3.111111111111111
2758,simple,0.0,0.0,0.0
2759,simple,0.4444,1.3333333333333335,1.7777777777777781
2760,simple,4.0,0.0,4.0
2761,simple,0.4444,1.3333333333333335,1.7777777777777781
2762,simple,0.0,0.0,0.0
2763,simple,0.4444,1.3333333333333335,1.7777777777777781
2764,simple,0.0,0.0,0.0
2765,simple,1.7778,1.3333333333333335,3.111111111111111
2766,simple,0.4444,1.3333333333333335,1.7777777777777781
2767,simple,0.4444,1.3333333333333335,1.7777777777777781
2768,simple,0.0,0.0,0.0
2769,simple,0.4444,1.3333333333333335,1.7777777777777781
2770,simple,0.4444,1.3333333333333335,1.7777777777777781
2771,simple,0.0,0.0,0.0
2772,simple,1.7778,1.3333333333333335,3.111111111111111
2773,simple,0.4444,1.3333333333333335,1.7777777777777781
2774,simple,0.4444,1.3333333333333335,1.7777777777777781
2775,simple,1.7778,1.3333333333333335,3.111111111111111
2776,simple,0.0,0.0,0.0
2777,simple,0.0,0.0,0.0
2778,simple,0.0,0.0,0.0
2779,simple,1.7778,1.3333333333333335,3.111111111111111
2780,simple,0.0,0.0,0.0
2781,simple,0.0,0.0,0.0
2782,simple,1.7778,1.3333333333333335,3.111111111111111
2783,simple,0.4444,1.3333333333333335,1.7777777777777781
2784,simple,0.0,0.0,0.0
2785,simple,0.0,0.0,0.0
2786,simple,0.4444,1.3333333333333335,1.7777777777777781
2787,simple,0.0,0.0,0.0
2788,simple,4.0,0.0,4.0
2789,simple,0.0,0.0,0.0
2790,simple,1.7778,1.3333333333333335,3.111111111111111
2791,simple,0.0,0.0,0.0
2792,simple,1.7778,1.3333333333333335,3.111111111111111
2793,simple,0.4444,1.3333333333333335,1.7777777777777781
2794,simple,0.0,0.0,0.0
2795,simple,1.7778,1.3333333333333335,3.111111111111111
2796,simple,0.0,0.0,0.0
2797,simple,0.0,0.0,0.0
2798,simple,0.4444,1.3333333333333335,1.7777777777777781
2799,simple,1.7778,1.3333333333333335,3.111111111111111
2800,simple,0.0,0.0,0.0
2801,simple,0.4444,1.3333333333333335,1.7777777777777781
2802,simple,0.0,0.0,0.0
2803,simple,0.0,0.0,0.0
2804,simple,0.0,0.0,0.0
2805,simple,0.4444,1.3333333333333335,1.7777777777777781
2806,simple,0.4444,1.3333333333333335,1.7777777777777781
2807,simple,0.4444,1.3333333333333335,1.7777777777777781
2808,simple,4.0,0.0,4.0
2809,simple,0.0,0.0,0.0
2810,simple,4.0,0.0,4.0
2811,simple,0.0,0.0,0.0
2812,simple,0.4444,1.3333333333333335,1.7777777777777781
2813,simple,0.0,0.0,0.0
2814,simple,4.0,0.0,4.0
2815,simple,1.7778,1.3333333333333335,3.111111111111111
2816,simple,1.7778,1.3333333333333335,3.111111111111111
2817,simple,0.4444,1.3333333333333335,1.7777777777777781
2818,simple,0.0,0.0,0.0
2819,simple,1.7778,1.3333333333333335,3.111111111111111
2820,simple,1.7778,1.3333333333333335,3.111111111111111
2821,simple,0.4444,1.3333333333333335,1.7777777777777781
2822,simple,0.0,0.0,0.0
2823,simple,0.0,0.0,0.0
2824,simple,0.0,0.0,0.0
2825,simple,0.0,0.0,0.0
2826,simple,0.0,0.0,0.0
2827,simple,0.4444,1.3333333333333335,1.7777777777777781
2828,simple,0.4444,1.3333333333333335,1.7777777777777781
2829,simple,0.4444,1.3333333333333335,1.7777777777777781
2830,simple,0.0,0.0,0.0
2831,simple,0.0,0.0,0.0
2832,simple,0.4444,1.3333333333333335,1.7777777777777781
2833,simple,0.4444,1.3333333333333335,1.7777777777777781
2834,simple,1.7778,1.3333333333333335,3.111111111111111
2835,simple,1.7778,1.3333333333333335,3.111111111111111
2836,simple,0.0,0.0,0.0
2837,simple,1.7778,1.3333333333333335,3.111111111111111
2838,simple,0.0,0.0,0.0
2839,simple,0.0,0.0,0.0
2840,simple,0.0,0.0,0.0
2841,simple,1.7778,1.3333333333333335,3.111111111111111
2842,simple,0.0,0.0,0.0
2843,simple,0.0,0.0,0.0
2844,simple,0.4444,1.3333333333333335,1.7777777777777781
2845,simple,0.0,0.0,0.0
2846,simple,0.0,0.0,0.0
2847,simple,0.4444,1.3333333333333335,1.7777777777777781
2848,simple,4.0,0.0,4.0
2849,simple,0.0,0.0,0.0
2850,simple,4.0,0.0,4.0
2851,simple,0.0,0.0,0.0
2852,simple,0.0,0.0,0.0
2853,simple,4.0,0.0,4.0
2854,simple,4.0,0.0,4.0
2855,simple,0.0,0.0,0.0
2856,simple,0.0,0.0,0.0
2857,simple,1.7778,1.3333333333333335,3.111111111111111
2858,simple,0.4444,1.3333333333333335,1.7777777777777781
2859,simple,0.0,0.0,0.0
2860,simple,4.0,0.0,4.0
2861,simple,0.0,0.0,0.0
2862,simple,0.0,0.0,0.0
2863,simple,1.7778,1.3333333333333335,3.111111111111111
2864,simple,0.4444,1.3333333333333335,1.7777777777777781
2865,simple,0.0,0.0,0.0
2866,simple,0.0,0.0,0.0
2867,simple,0.0,0.0,0.0
2868,simple,4.0,0.0,4.0
2869,simple,0.4444,1.3333333333333335,1.7777777777777781
2870,simple,1.7778,1.3333333333333335,3.111111111111111
2871,simple,0.0,0.0,0.0
2872,simple,0.4444,1.3333333333333335,1.7777777777777781
2873,simple,0.4444,1.3333333333333335,1.7777777777777781
2874,simple,0.0,0.0,0.0
2875,simple,0.0,0.0,0.0
2876,simple,0.4444,1.3333333333333335,1.7777777777777781
2877,simple,0.0,0.0,0.0
2878,simple,0.0,0.0,0.0
2879,simple,0.0,0.0,0.0
2880,simple,0.0,0.0,0.0
2881,simple,0.0,0.0,0.0
2882,simple,0.0,0.0,0.0
2883,simple,0.4444,1.3333333333333335,1.7777777777777781
2884,simple,0.0,0.0,0.0
2885,simple,0.4444,1.3333333333333335,1.7777777777777781
2886,simple,1.7778,1.3333333333333335,3.111111111111111
2887,simple,0.0,0.0,0.0
2888,simple,0.0,0.0,0.0
2889,simple,0.0,0.0,0.0
2890,simple,0.0,0.0,0.0
2891,simple,0.4444,1.3333333333333335,1.7777777777777781
2892,simple,0.0,0.0,0.0
2893,simple,0.0,0.0,0.0
2894,simple,0.0,0.0,0.0
2895,simple,0.4444,1.3333333333333335,1.7777777777777781
2896,simple,0.4444,1.3333333333333335,1.7777777777777781
2897,simple,0.0,0.0,0.0
2898,simple,1.7778,1.3333333333333335,3.111111111111111
2899,simple,0.4444,1.3333333333333335,1.7777777777777781
2900,simple,0.0,0.0,0.0
2901,simple,0.4444,1.3333333333333335,1.7777777777777781
2902,simple,0.0,0.0,0.0
2903,simple,0.4444,1.3333333333333335,1.7777777777777781
2904,simple,0.0,0.0,0.0
2905,simple,0.4444,1.3333333333333335,1.7777777777777781
2906,simple,0.0,0.0,0.0
2907,simple,0.0,0.0,0.0
2908,simple,1.7778,1.3333333333333335,3.111111111111111
2909,simple,0.0,0.0,0.0
2910,simple,0.0,0.0,0.0
2911,simple,0.4444,1.3333333333333335,1.7777777777777781
2912,simple,0.4444,1.3333333333333335,1.7777777777777781
2913,simple,0.0,0.0,0.0
2914,simple,0.0,0.0,0.0
2915,simple,0.0,0.0,0.0
2916,simple,0.4444,1.3333333333333335,1.7777777777777781
2917,simple,0.0,0.0,0.0
2918,simple,0.4444,1.3333333333333335,1.7777777777777781
2919,simple,0.0,0.0,0.0
2920,simple,1.7778,1.3333333333333335,3.111111111111111
2921,simple,0.0,0.0,0.0
2922,simple,0.4444,1.3333333333333335,1.7777777777777781
2923,simple,0.0,0.0,0.0
2924,simple,0.0,0.0,0.0
2925,simple,0.4444,1.3333333333333335,1.7777777777777781
2926,simple,0.4444,1.3333333333333335,1.7777777777777781
2927,simple,0.4444,1.3333333333333335,1.7777777777777781
2928,simple,0.0,0.0,0.0
2929,simple,4.0,0.0,4.0
2930,simple,0.0,0.0,0.0
2931,simple,1.7778,1.3333333333333335,3.111111111111111
2932,simple,0.0,0.0,0.0
2933,simple,1.7778,1.3333333333333335,3.111111111111111
2934,simple,0.4444,1.3333333333333335,1.7777777777777781
2935,simple,4.0,0.0,4.0
2936,simple,0.4444,1.3333333333333335,1.7777777777777781
2937,simple,0.0,0.0,0.0
2938,simple,0.4444,1.3333333333333335,1.7777777777777781
2939,simple,0.0,0.0,0.0
2940,simple,0.4444,1.3333333333333335,1.7777777777777781
2941,simple,0.0,0.0,0.0
2942,simple,0.0,0.0,0.0
2943,simple,0.0,0.0,0.0
2944,simple,0.0,0.0,0.0
2945,simple,0.4444,1.3333333333333335,1.7777777777777781
2946,simple,0.0,0.0,0.0
2947,simple,0.0,0.0,0.0
2948,simple,0.4444,1.3333333333333335,1.7777777777777781
2949,simple,0.0,0.0,0.0
2950,simple,0.0,0.0,0.0
2951,simple,1.7778,1.3333333333333335,3.111111111111111
2952,simple,0.0,0.0,0.0
2953,simple,0.0,0.0,0.0
2954,simple,0.0,0.0,0.0
2955,simple,0.0,0.0,0.0
2956,simple,0.0,0.0,0.0
2957,simple,0.0,0.0,0.0
2958,simple,0.0,0.0,0.0
2959,simple,1.7778,1.3333333333333335,3.111111111111111
2960,simple,0.4444,1.3333333333333335,1.7777777777777781
2961,simple,0.4444,1.3333333333333335,1.7777777777777781
2962,simple,0.4444,1.3333333333333335,1.7777777777777781
2963,simple,0.4444,1.3333333333333335,1.7777777777777781
2964,simple,0.0,0.0,0.0
2965,simple,1.7778,1.3333333333333335,3.111111111111111
2966,simple,0.0,0.0,0.0
2967,simple,1.7778,1.3333333333333335,3.111111111111111
2968,simple,0.0,0.0,0.0
2969,simple,4.0,0.0,4.0
2970,simple,0.4444,1.3333333333333335,1.7777777777777781
2971,simple,0.0,0.0,0.0
2972,simple,0.0,0.0,0.0
2973,simple,0.0,0.0,0.0
2974,simple,0.0,0.0,0.0
2975,simple,0.4444,1.3333333333333335,1.7777777777777781
2976,simple,1.7778,1.3333333333333335,3.111111111111111
2977,simple,0.0,0.0,0.0
2978,simple,0.0,0.0,0.0
2979,simple,0.0,0.0,0.0
2980,simple,0.0,0.0,0.0
2981,simple,1.7778,1.3333333333333335,3.111111111111111
2982,simple,0.0,0.0,0.0
2983,simple,0.0,0.0,0.0
2984,simple,0.0,0.0,0.0
2985,simple,0.4444,1.3333333333333335,1.7777777777777781
2986,simple,0.0,0.0,0.0
2987,simple,0.4444,1.3333333333333335,1.7777777777777781
2988,simple,0.0,0.0,0.0
2989,simple,0.0,0.0,0.0
2990,simple,0.4444,1.3333333333333335,1.7777777777777781
2991,simple,0.4444,1.3333333333333335,1.7777777777777781
2992,simple,0.0,0.0,0.0
2993,simple,0.4444,1.3333333333333335,1.7777777777777781
2994,simple,0.0,0.0,0.0
2995,simple,1.7778,1.3333333333333335,3.111111111111111
2996,simple,0.4444,1.3333333333333335,1.7777777777777781
2997,simple,0.0,0.0,0.0
2998,simple,1.7778,1.3333333333333335,3.111111111111111
2999,simple,0.4444,1.3333333333333335,1.7777777777777781
3000,simple,0.0,0.0,0.0
3001,simple,0.0,0.0,0.0
3002,simple,1.7778,1.3333333333333335,3.111111111111111
3003,simple,0.4444,1.3333333333333335,1.7777777777777781
3004,simple,0.0,0.0,0.0
3005,simple,0.0,0.0,0.0
3006,simple,1.7778,1.3333333333333335,3.111111111111111
3007,simple,1.7778,1.3333333333333335,3.111111111111111
3008,simple,0.4444,1.3333333333333335,1.7777777777777781
3009,simple,0.4444,1.3333333333333335,1.7777777777777781
3010,simple,0.4444,1.3333333333333335,1.7777777777777781
3011,simple,0.0,0.0,0.0
3012,simple,0.0,0.0,0.0
3013,simple,0.0,0.0,0.0
3014,simple,0.4444,1.3333333333333335,1.7777777777777781
3015,simple,0.0,0.0,0.0
3016,simple,0.0,0.0,0.0
3017,simple,0.0,0.0,0.0
3018,simple,1.7778,1.3333333333333335,3.111111111111111
3019,simple,4.0,0.0,4.0
3020,simple,0.0,0.0,0.0
3021,simple,0.0,0.0,0.0
3022,simple,1.7778,1.3333333333333335,3.111111111111111
3023,simple,4.0,0.0,4.0
3024,simple,1.7778,1.3333333333333335,3.111111111111111
3025,simple,0.0,0.0,0.0
3026,simple,4.0,0.0,4.0
3027,simple,0.0,0.0,0.0
3028,simple,0.4444,1.3333333333333335,1.7777777777777781
3029,simple,0.4444,1.3333333333333335,1.7777777777777781
3030,simple,0.0,0.0,0.0
3031,simple,0.0,0.0,0.0
3032,simple,0.0,0.0,0.0
3033,simple,0.4444,1.3333333333333335,1.7777777777777781
3034,simple,0.0,0.0,0.0
3035,simple,1.7778,1.3333333333333335,3.111111111111111
3036,simple,0.0,0.0,0.0
3037,simple,4.0,0.0,4.0
3038,simple,0.4444,1.3333333333333335,1.7777777777777781
3039,simple,0.4444,1.3333333333333335,1.7777777777777781
3040,simple,0.0,0.0,0.0
3041,simple,0.4444,1.3333333333333335,1.7777777777777781
3042,simple,0.4444,1.3333333333333335,1.7777777777777781
3043,simple,0.4444,1.3333333333333335,1.7777777777777781
3044,simple,0.0,0.0,0.0
3045,simple,0.0,0.0,0.0
3046,simple,1.7778,1.3333333333333335,3.111111111111111
3047,simple,0.4444,1.3333333333333335,1.7777777777777781
3048,simple,0.0,0.0,0.0
3049,simple,0.0,0.0,0.0
3050,simple,0.4444,1.3333333333333335,1.7777777777777781
3051,simple,0.0,0.0,0.0
3052,simple,0.0,0.0,0.0
3053,simple,0.0,0.0,0.0
3054,simple,1.7778,1.3333333333333335,3.111111111111111
3055,simple,0.0,0.0,0.0
3056,simple,0.4444,1.3333333333333335,1.7777777777777781
3057,simple,0.4444,1.3333333333333335,1.7777777777777781
3058,simple,0.4444,1.3333333333333335,1.7777777777777781
3059,simple,0.4444,1.3333333333333335,1.7777777777777781
3060,simple,0.0,0.0,0.0
3061,simple,1.7778,1.3333333333333335,3.111111111111111
3062,simple,0.0,0.0,0.0
3063,simple,0.0,0.0,0.0
3064,simple,0.0,0.0,0.0
3065,simple,0.0,0.0,0.0
3066,simple,0.0,0.0,0.0
3067,simple,0.4444,1.3333333333333335,1.7777777777777781
3068,simple,0.0,0.0,0.0
3069,simple,0.0,0.0,0.0
3070,simple,0.0,0.0,0.0
3071,simple,4.0,0.0,4.0
3072,simple,0.0,0.0,0.0
3073,simple,0.4444,1.3333333333333335,1.7777777777777781
3074,simple,0.0,0.0,0.0
3075,simple,0.4444,1.3333333333333335,1.7777777777777781
3076,simple,1.7778,1.3333333333333335,3.111111111111111
3077,simple,0.0,0.0,0.0
